# temperatura,vacuo,energia_knn,energia_rnn,energia_lr
32.38,67.17,438.67,438.67,428.49
8.52,41.55,483.63,483.63,477.58
11.37,41.50,475.94,475.94,472.73
13.41,54.30,467.88,467.88,465.08
14.07,45.09,462.69,462.69,466.95
5.17,35.57,491.32,491.32,485.25
25.34,65.61,442.82,442.82,441.02
32.32,67.90,428.12,428.12,428.36
22.70,48.14,448.96,448.96,451.22
17.14,40.55,461.21,461.21,463.19
9.51,39.22,474.12,474.12,476.65
23.38,58.82,444.93,444.79,446.58
12.29,40.71,469.75,469.75,471.42
18.32,66.51,452.08,450.49,452.72
14.39,44.85,465.69,465.80,466.48
15.03,43.71,463.12,463.12,465.76
6.09,43.65,481.62,482.04,481.05
19.08,46.93,454.45,454.45,457.80
17.50,42.23,468.21,464.63,462.03
14.62,46.18,462.26,462.26,465.66
26.71,70.40,432.64,432.64,437.12
7.68,42.85,479.16,479.16,478.59
17.79,40.12,459.13,459.13,462.22
7.00,36.24,483.06,483.06,481.91
29.42,79.74,432.84,432.80,429.45
26.91,65.34,440.39,440.28,438.43
18.76,58.79,453.44,453.44,454.48
22.54,51.95,448.30,447.89,450.25
13.41,49.83,466.38,466.38,466.54
6.45,40.02,486.61,485.05,481.62
13.98,54.30,466.55,465.97,464.11
16.12,45.87,460.57,461.06,463.20
9.71,42.44,481.03,481.03,475.26
9.82,39.96,475.56,477.02,475.88
28.90,68.12,438.53,438.53,434.13
14.81,40.71,467.66,467.66,467.12
24.66,72.24,433.74,434.66,440.03
14.28,39.39,469.92,469.92,468.45
26.79,77.95,433.58,434.04,434.53
31.74,79.74,431.72,431.72,425.49
20.77,60.10,450.32,450.32,450.62
12.93,36.71,474.45,473.84,471.63
17.98,59.15,451.97,451.97,455.70
14.72,40.83,469.80,469.80,467.23
10.17,41.46,480.87,480.87,474.79
9.27,38.56,475.42,475.42,477.28
15.57,44.68,460.91,460.91,464.52
28.24,64.69,438.03,438.03,436.37
17.94,62.10,453.55,453.55,454.80
31.71,69.04,441.15,441.15,429.03
14.09,43.99,468.09,468.09,467.28
11.61,41.17,473.17,473.45,472.43
5.45,39.04,487.33,487.33,483.64
23.47,65.61,447.16,447.16,444.22
17.32,42.24,472.33,472.33,462.33
13.49,41.78,466.14,467.90,469.02
15.80,41.10,465.87,465.87,465.30
19.72,44.78,459.07,458.55,457.40
27.58,78.05,431.95,431.95,433.15
23.42,73.17,438.35,438.19,441.84
11.56,39.28,477.71,477.71,473.13
25.53,62.96,444.15,443.03,441.56
10.30,41.79,471.58,471.58,474.46
24.77,48.92,448.25,448.25,447.43
25.31,67.90,437.53,438.16,440.33
21.92,61.87,445.52,445.52,448.08
11.61,41.17,473.17,473.45,472.43
23.38,48.78,446.18,446.18,449.85
27.68,69.34,436.37,436.37,435.81
7.36,41.01,476.99,476.99,479.74
14.64,45.00,475.98,475.98,466.01
16.58,41.79,452.95,452.95,463.74
14.41,42.77,467.32,466.54,467.13
20.30,59.80,453.29,453.29,451.52
30.96,69.82,438.74,438.74,430.06
22.66,63.73,444.41,444.41,446.21
13.45,40.73,461.03,461.03,469.43
17.30,57.76,455.75,455.75,457.31
15.61,38.52,439.21,439.21,466.46
13.42,42.86,473.27,473.27,468.79
27.00,69.40,433.83,433.83,436.95
19.94,61.87,445.97,445.97,451.46
14.81,43.69,463.73,465.23,466.14
30.58,70.04,430.13,431.99,430.63
25.52,69.75,438.79,436.59,439.37
21.84,59.39,442.11,442.11,449.03
18.87,62.96,454.62,453.53,452.94
28.97,64.44,439.08,439.02,435.21
14.51,53.82,463.64,463.93,463.36
12.57,39.16,476.20,476.20,471.45
21.33,63.86,445.02,445.02,448.44
12.87,45.51,475.77,475.77,468.86
25.31,74.33,434.59,435.69,438.23
8.80,41.26,479.74,479.74,477.20
12.87,48.04,465.34,464.77,468.04
11.67,44.60,471.35,472.01,471.21
28.77,58.33,448.06,448.06,437.54
26.17,48.60,439.86,439.86,445.15
18.32,42.28,463.55,462.09,460.61
23.99,67.69,440.53,440.85,442.65
24.13,73.18,438.59,437.09,440.62
23.07,49.02,444.22,444.22,450.30
16.73,58.59,455.30,455.30,458.01
22.16,58.82,447.76,446.67,448.67
28.95,73.40,440.67,440.67,432.32
8.76,41.48,474.30,474.30,477.20
23.08,74.78,441.72,440.86,441.90
24.01,67.17,441.70,440.79,442.79
16.13,43.48,459.47,459.47,463.96
25.23,64.63,447.28,447.28,441.53
12.74,41.38,475.63,475.63,470.43
23.11,68.30,437.91,437.91,443.96
22.24,69.23,441.90,441.90,445.14
30.74,69.59,434.91,433.84,430.51
17.90,58.33,452.28,452.28,456.10
22.42,71.77,440.69,439.64,444.00
23.70,70.32,439.59,439.59,442.29
9.56,41.55,478.40,477.22,475.81
22.89,74.78,443.70,443.70,442.22
13.44,37.85,468.64,469.92,470.39
31.11,74.87,434.30,434.30,428.15
15.30,38.62,462.65,462.65,466.96
13.42,38.91,471.95,470.14,470.08
23.40,65.06,443.56,443.80,444.52
25.13,68.63,446.36,446.36,440.40
5.76,45.87,481.39,481.41,480.89
28.86,73.67,431.15,431.15,432.39
23.00,63.78,444.62,444.62,445.62
11.75,41.20,472.50,472.99,472.18
11.52,40.75,477.19,477.19,472.72
6.99,39.37,487.28,485.19,480.91
13.83,41.23,466.20,466.20,468.62
33.37,73.88,433.31,432.92,424.62
31.81,66.44,430.55,431.55,429.70
28.75,57.55,435.33,435.33,437.83
17.11,49.78,453.22,453.22,460.23
14.26,43.34,464.62,464.62,467.20
31.25,74.34,432.39,432.61,428.09
2.58,39.42,487.06,487.75,488.42
7.01,40.72,489.64,489.64,480.43
27.17,73.50,432.20,433.12,435.33
32.98,71.32,433.56,433.56,426.12
26.08,76.86,436.85,436.85,436.10
20.94,49.02,448.18,448.18,453.94
32.51,69.98,429.66,429.66,427.36
16.05,41.96,464.65,463.97,464.59
13.93,40.20,465.80,467.92,468.78
20.66,51.19,447.14,447.14,453.71
22.88,71.73,436.36,436.36,443.23
6.50,41.14,486.63,484.39,481.17
22.45,63.77,444.26,444.26,446.56
23.35,59.92,445.26,444.14,446.27
23.56,42.67,440.69,440.69,451.53
28.97,78.92,430.98,430.98,430.49
27.40,66.48,439.66,439.66,437.22
24.46,61.90,441.34,441.34,443.73
23.25,59.87,444.23,444.23,446.46
13.52,39.39,474.82,474.82,469.75
25.62,63.13,443.37,442.54,441.35
21.75,50.12,446.64,446.64,452.20
25.14,60.29,444.50,444.50,443.10
7.69,38.06,483.54,483.54,480.14
13.74,42.74,465.92,465.92,468.28
2.71,39.42,489.30,489.30,488.20
29.28,75.08,436.15,436.15,431.21
20.08,54.42,455.32,454.66,453.65
21.71,61.45,445.21,445.97,448.58
9.96,41.26,477.29,476.55,475.22
22.32,48.41,447.37,447.11,451.78
13.25,34.03,470.46,470.46,471.95
13.77,47.83,466.07,466.07,466.57
28.36,69.88,434.51,434.58,434.48
16.25,58.16,458.31,458.31,458.97
22.78,59.92,440.87,440.87,447.25
25.92,60.32,448.37,448.37,441.76
9.48,40.11,472.35,477.16,476.41
29.34,70.94,433.57,433.57,432.46
23.69,58.05,444.46,444.46,446.30
27.58,73.06,431.81,432.70,434.77
10.59,41.54,477.05,477.05,474.05
25.42,74.22,433.97,433.97,438.08
23.69,65.59,439.66,439.66,443.85
7.69,39.96,482.16,482.05,479.52
8.48,42.49,483.50,483.50,477.34
24.07,71.97,439.08,437.82,441.12
4.43,38.91,489.01,488.18,485.43
11.57,39.72,474.72,474.72,472.97
16.53,46.18,461.08,460.30,462.40
30.72,69.13,433.50,433.09,430.69
12.43,40.27,470.92,470.92,471.32
9.14,37.36,491.97,491.97,477.89
26.54,71.14,431.31,431.31,437.17
16.09,44.71,464.95,464.95,463.63
22.97,42.48,466.70,466.70,452.60
20.35,67.71,446.42,446.42,448.86
23.04,64.27,448.09,445.66,445.39
26.30,71.94,428.83,428.83,437.32
31.24,72.39,430.70,430.70,428.74
25.65,43.77,444.51,444.33,447.61
13.98,44.84,462.81,462.81,467.19
4.69,39.42,486.34,486.34,484.82
21.84,55.50,455.14,454.11,450.29
12.59,44.34,474.11,474.11,469.72
14.35,35.71,469.31,469.51,469.53
11.92,38.25,472.50,472.50,472.85
10.39,39.69,476.08,476.38,475.00
30.83,77.30,431.63,432.42,427.84
12.58,43.67,472.77,472.77,469.96
11.41,40.10,475.76,474.81,473.12
12.64,41.49,468.78,468.78,470.57
8.60,40.77,480.82,480.82,477.70
7.52,41.66,483.28,483.28,479.25
27.75,65.34,440.83,440.83,437.00
20.17,50.66,450.87,451.57,454.72
32.57,78.92,430.12,430.12,424.34
22.32,69.48,439.49,439.49,444.92
18.32,39.53,454.44,454.44,461.51
24.58,71.94,433.99,433.99,440.26
18.59,41.10,459.48,461.20,460.53
27.67,59.14,433.37,433.37,439.15
25.50,63.91,444.26,444.26,441.30
26.45,47.43,442.12,442.12,445.05
29.22,72.39,430.24,430.24,432.19
31.91,69.89,429.29,429.29,428.41
7.26,40.69,487.66,483.52,480.01
5.06,40.64,483.73,483.73,483.79
12.14,40.83,474.82,474.82,471.64
13.56,39.58,473.16,473.16,469.62
22.58,43.79,460.30,460.30,452.84
28.57,69.34,439.46,439.46,434.29
15.77,39.82,461.07,464.48,465.77
14.24,41.40,466.88,466.88,467.86
17.83,44.92,458.42,458.42,460.59
20.23,69.45,445.82,445.82,448.50
20.57,44.78,465.69,465.69,455.95
9.25,41.82,477.37,477.68,476.25
27.60,73.42,432.84,433.12,434.62
20.08,63.09,447.22,448.57,450.83
11.40,52.75,468.36,468.24,469.02
12.88,44.00,470.31,470.31,469.34
25.01,66.56,434.74,434.74,441.28
22.30,50.78,449.86,449.86,451.04
24.51,68.63,447.66,447.66,441.46
19.09,39.39,466.13,466.13,460.24
8.27,39.64,479.43,480.82,478.63
23.14,58.18,444.51,444.51,447.20
6.82,41.03,485.26,483.92,480.66
9.28,41.54,482.80,482.80,476.29
6.48,36.24,483.98,484.14,482.80
7.20,40.02,485.35,483.56,480.34
24.31,66.49,440.79,440.79,442.50
8.83,41.26,478.87,478.87,477.15
14.50,44.47,465.15,465.15,466.42
24.43,58.20,444.81,443.94,444.99
21.91,63.76,445.04,445.04,447.48
9.04,40.11,473.57,473.57,477.16
29.18,68.24,434.30,434.49,433.61
14.10,41.16,460.01,460.01,468.18
9.93,41.62,470.18,475.64,475.15
12.56,43.41,467.19,467.19,470.08
30.71,64.05,438.17,438.98,432.36
18.95,46.21,457.58,457.58,458.25
31.87,70.94,429.41,429.41,428.14
13.86,41.78,465.45,467.18,468.39
27.47,63.78,439.88,440.27,437.98
12.49,41.62,465.43,469.50,470.78
22.27,48.98,446.63,446.71,451.68
24.40,62.26,441.95,442.78,443.72
15.46,44.88,464.12,464.03,464.65
27.69,73.91,433.86,433.97,434.31
26.44,69.34,432.78,435.13,437.93
10.89,40.81,474.98,475.38,473.78
30.54,69.14,435.46,435.46,430.99
23.73,59.15,444.07,444.07,445.88
29.01,66.56,428.32,428.32,434.45
28.86,67.90,437.51,435.43,434.27
15.03,42.44,464.91,464.91,466.18
24.43,72.43,435.38,436.03,440.36
28.47,69.23,436.07,435.36,434.50
11.35,40.73,472.32,472.32,473.02
13.10,41.48,460.34,460.34,469.78
24.39,51.86,447.70,447.70,447.12
27.24,68.08,445.25,445.25,436.97
26.85,57.19,439.29,440.93,441.19
22.97,63.94,446.41,445.88,445.61
32.81,75.08,433.37,433.37,425.18
9.21,39.72,478.96,478.96,477.00
29.92,57.19,438.99,438.99,435.94
27.52,67.90,439.01,439.01,436.55
7.32,41.22,482.52,482.32,479.74
17.28,39.99,463.28,463.28,463.13
26.70,66.56,430.21,430.21,438.39
32.31,62.04,449.65,449.65,430.28
15.43,41.10,467.21,467.21,465.93
9.29,34.03,478.96,478.93,478.72
23.58,49.30,444.98,444.95,449.34
25.23,58.82,442.64,442.64,443.42
18.22,58.20,451.04,451.04,455.60
11.75,71.14,461.90,462.80,462.43
22.52,67.32,443.49,443.49,445.28
12.82,48.14,467.48,467.48,468.09
18.40,43.69,462.05,462.05,460.01
19.87,49.69,456.03,456.03,455.55
10.12,40.00,476.03,476.03,475.36
21.25,66.86,455.72,455.72,447.60
11.46,39.30,473.96,474.68,473.30
31.33,65.18,436.91,435.05,430.93
9.34,41.49,471.04,471.04,476.20
29.32,71.29,435.07,433.83,432.38
27.29,67.32,437.26,437.26,437.14
21.34,59.80,451.75,448.92,449.75
9.75,36.66,479.45,479.45,477.07
31.10,69.51,429.74,429.74,429.92
20.61,65.61,449.25,448.84,449.10
12.72,40.60,470.71,471.19,470.72
32.88,72.29,433.74,432.54,425.97
8.76,40.96,483.79,483.79,477.36
11.31,42.02,475.49,473.68,472.67
28.51,76.09,438.28,438.28,432.20
20.51,48.60,448.00,448.00,454.81
27.47,66.86,438.60,437.69,436.98
26.88,61.50,440.13,440.13,439.73
12.87,41.50,469.44,469.44,470.17
15.01,43.56,464.17,464.98,465.85
11.48,44.60,474.87,473.43,471.53
21.79,46.21,449.99,449.99,453.40
21.00,66.86,448.60,447.18,448.03
27.05,59.15,441.39,441.39,440.21
16.64,45.87,459.39,459.93,462.31
27.97,66.17,441.70,441.70,436.35
22.71,48.06,445.10,445.10,451.23
7.65,36.30,482.56,482.56,480.78
32.18,65.74,432.52,433.15,429.30
19.93,56.65,456.16,454.83,453.18
35.56,68.94,429.69,429.69,422.49
26.63,43.77,442.69,442.95,445.93
20.61,63.86,446.34,446.34,449.67
22.34,63.73,444.39,444.39,446.76
23.38,65.06,443.80,443.80,444.55
23.26,59.14,440.37,440.37,446.68
10.10,44.03,471.59,471.59,474.08
27.61,49.16,441.18,441.18,442.50
20.42,62.96,448.17,448.52,450.29
19.99,40.79,455.28,455.28,458.24
23.79,58.59,443.19,443.19,445.96
15.76,44.89,460.66,462.50,464.13
18.94,48.70,452.37,452.37,457.46
14.54,41.17,470.19,470.19,467.43
24.61,62.39,437.01,437.01,443.32
13.43,40.10,471.77,471.77,469.67
19.72,65.94,446.84,446.84,450.51
13.92,39.39,471.81,471.81,469.06
20.06,56.53,455.99,455.99,453.00
12.22,40.71,470.78,472.17,471.54
12.08,49.83,456.84,457.54,468.81
7.52,39.61,481.79,482.74,479.92
29.09,72.43,434.15,433.05,432.40
8.07,43.41,467.56,467.56,477.75
20.27,57.76,452.54,451.61,452.24
25.01,59.54,441.65,442.54,443.56
27.10,79.74,431.51,431.51,433.42
24.40,69.94,436.68,437.57,441.22
30.47,72.86,432.51,432.51,429.90
14.62,43.99,461.88,461.88,466.37
26.08,57.32,441.36,441.99,442.46
22.64,58.66,449.79,449.79,447.90
20.32,49.16,443.59,443.59,454.95
10.11,52.75,470.35,470.35,471.22
29.52,77.24,432.74,433.33,430.10
32.16,76.20,433.29,433.29,425.93
12.43,43.22,469.67,469.54,470.36
25.59,62.39,442.24,442.28,441.65
6.40,41.17,488.82,488.82,481.33
23.95,66.48,438.72,440.52,443.11
31.85,73.21,435.94,435.94,427.43
23.51,70.04,435.78,435.78,442.71
15.49,42.07,460.32,460.32,465.51
28.13,61.25,440.97,441.01,437.68
12.11,38.28,469.93,469.93,472.52
10.11,44.85,478.71,478.71,473.79
4.23,38.44,489.00,489.00,485.92
13.57,41.40,464.23,464.23,469.01
15.65,54.30,461.69,461.69,461.25
24.81,59.43,439.33,439.33,443.94
7.16,38.56,487.08,485.21,480.88
19.68,51.19,452.04,452.04,455.39
10.93,39.16,479.83,479.83,474.25
23.05,48.98,444.06,445.04,450.35
26.92,68.27,437.16,435.96,437.46
31.82,71.29,431.23,431.23,428.11
15.64,43.71,462.55,462.55,464.72
25.63,56.85,439.85,441.39,443.38
20.03,69.45,445.67,445.13,448.84
23.33,72.99,438.61,438.37,442.05
25.13,57.69,437.80,437.80,443.96
19.47,58.79,450.17,450.17,453.27
15.92,39.16,466.27,464.77,465.72
20.41,50.32,451.94,451.32,454.42
10.12,41.78,472.38,475.50,474.78
29.45,68.24,432.53,432.53,433.15
29.09,70.02,443.27,443.27,433.18
20.55,46.21,448.66,448.66,455.52
28.32,77.95,432.75,433.18,431.92
10.78,41.93,475.46,475.05,473.60
25.76,73.50,437.00,437.00,437.74
24.54,44.89,445.11,445.11,449.14
22.43,63.76,442.85,442.85,446.60
13.94,44.84,468.06,468.06,467.26
28.83,71.32,435.31,434.06,433.20
28.62,70.94,432.71,432.71,433.69
18.19,41.85,466.34,464.33,460.97
15.69,37.64,464.88,464.70,466.61
12.75,44.03,465.86,465.86,469.55
23.01,44.05,452.83,452.10,452.02
30.84,66.75,432.07,432.51,431.26
24.70,50.23,454.42,454.42,447.13
30.52,70.04,431.14,431.14,430.73
34.51,73.03,436.55,436.01,422.95
16.90,38.58,459.87,459.87,464.24
32.02,67.83,426.95,430.52,428.89
13.56,40.80,468.75,468.82,469.22
19.81,66.54,452.23,449.98,450.16
5.95,37.80,488.15,486.57,483.19
27.77,51.43,442.19,441.69,441.49
12.52,42.34,464.71,464.71,470.49
29.81,73.67,430.67,430.67,430.76
15.43,39.16,470.74,470.74,466.56
14.56,39.39,471.72,471.72,467.97
13.18,52.72,468.36,468.36,465.99
9.06,41.92,478.36,478.26,476.54
22.42,62.52,451.64,451.64,447.02
22.20,63.94,445.60,445.60,446.93
27.63,64.96,434.22,434.22,437.32
19.72,66.51,458.07,458.07,450.33
23.08,61.86,443.27,444.62,446.10
18.12,44.63,457.91,459.33,460.19
28.56,65.27,437.45,437.45,435.64
17.29,44.63,461.87,460.79,461.60
31.92,69.13,425.19,425.19,428.64
15.43,38.58,463.44,463.44,466.75
10.59,42.49,474.57,475.15,473.74
15.60,41.70,461.38,461.38,465.44
28.64,69.23,434.40,434.40,434.21
20.61,48.78,449.55,450.83,454.58
29.23,66.51,437.49,436.39,434.09
25.86,59.92,436.06,436.06,441.99
34.65,74.67,429.90,430.75,422.17
23.07,57.50,447.49,447.49,447.54
28.95,66.75,432.39,432.39,434.49
32.13,74.34,431.37,432.34,426.59
30.01,65.18,437.17,437.03,433.19
27.36,58.33,439.14,439.14,439.95
24.22,71.14,438.80,437.19,441.13
30.82,76.20,432.94,433.78,428.22
7.00,41.55,486.09,483.42,480.18
9.45,36.71,478.41,477.21,477.57
30.08,67.25,434.01,434.01,432.39
22.65,57.85,445.36,445.36,448.14
19.06,56.65,456.14,455.42,454.67
13.81,40.20,464.23,464.23,468.99
34.61,73.03,438.56,438.56,422.78
15.78,43.99,461.07,461.07,464.39
26.75,69.45,434.57,434.57,437.36
13.24,39.85,477.22,477.22,470.08
15.63,40.56,460.69,464.16,465.76
19.79,64.45,451.37,451.37,450.88
18.48,46.48,452.91,456.01,458.97
26.80,49.30,438.56,438.56,443.84
8.99,36.30,478.95,478.95,478.49
9.99,36.71,475.85,475.85,476.65
26.95,48.41,439.67,441.02,443.88
24.33,46.93,447.43,447.43,448.83
23.61,49.16,443.24,444.66,449.34
24.80,68.30,444.95,439.81,441.07
26.20,60.07,446.08,442.86,441.36
18.20,52.72,456.79,456.94,457.41
9.12,41.54,477.00,477.75,476.56
23.19,58.82,446.44,446.44,446.91
9.86,43.56,481.87,481.87,474.64
13.78,38.47,468.31,468.97,469.60
25.91,67.07,441.74,441.74,439.57
9.66,40.05,473.62,476.74,476.12
31.40,70.32,435.78,433.76,429.14
26.31,63.77,441.44,442.01,439.97
10.68,38.38,476.22,476.22,474.93
10.76,40.43,490.78,490.78,474.12
18.58,46.97,454.26,454.26,458.64
31.31,67.48,434.13,432.09,430.22
21.11,59.39,444.94,447.53,450.27
8.44,41.17,486.15,486.15,477.84
24.05,61.87,444.26,443.57,444.44
14.32,40.78,466.85,466.99,467.93
10.31,37.50,474.16,474.16,475.85
27.98,74.87,435.32,435.32,433.50
31.01,69.13,431.90,432.50,430.19
22.40,68.31,440.92,441.94,445.16
17.12,58.95,455.11,454.17,457.23
14.40,41.26,462.78,462.78,467.64
14.22,42.32,465.00,465.00,467.60
30.15,70.32,426.80,426.80,431.28
6.12,40.81,482.68,484.40,481.92
25.15,66.49,436.00,436.00,441.06
24.77,71.94,432.27,432.27,439.94
27.08,63.78,440.54,441.12,438.65
24.45,65.12,445.01,445.01,442.70
12.03,40.10,474.94,474.94,472.06
17.08,58.86,454.50,453.82,457.33
28.52,70.02,441.98,441.98,434.16
15.12,52.05,464.78,464.78,462.89
7.76,42.28,483.80,483.80,478.64
20.10,59.87,444.71,444.71,451.84
24.80,66.51,441.34,441.34,441.65
26.06,64.05,442.44,442.28,440.30
27.20,72.43,430.32,430.32,435.63
20.37,54.90,453.98,454.22,453.00
29.57,67.83,427.62,427.62,433.08
23.41,54.42,454.68,454.68,447.96
25.93,60.29,444.04,444.04,441.75
23.26,58.20,446.87,446.87,446.99
23.43,54.42,454.86,454.86,447.93
28.04,69.14,436.37,436.37,435.26
23.68,68.30,442.80,441.42,442.98
30.33,70.32,433.63,433.67,430.97
14.04,42.44,466.76,466.97,467.87
13.87,45.08,465.48,465.48,467.30
4.93,35.19,488.43,487.78,485.78
15.69,41.93,464.59,464.61,465.22
26.45,71.37,432.96,433.35,437.25
10.31,45.01,473.74,473.74,473.40
6.74,36.08,484.18,484.18,482.40
32.95,67.90,431.09,430.82,427.28
22.12,69.71,440.88,440.79,445.19
24.32,71.14,435.34,435.34,440.96
7.89,40.46,477.27,477.27,479.01
21.62,48.78,448.69,448.45,452.86
15.44,39.54,464.07,465.48,466.42
11.93,38.78,474.23,473.37,472.66
16.48,41.35,465.64,465.64,464.05
30.04,67.25,434.83,434.83,432.46
21.01,60.10,450.99,450.99,450.21
21.89,45.38,459.45,459.45,453.50
17.89,42.42,467.19,462.55,461.30
27.59,50.05,438.69,440.74,442.25
15.30,43.34,463.70,463.70,465.42
16.84,39.63,466.06,466.06,464.00
30.44,56.24,435.97,435.98,435.37
29.63,69.59,438.64,438.64,432.40
27.50,59.54,441.27,441.49,439.31
24.22,62.08,449.11,449.11,444.09
25.13,59.44,445.59,445.59,443.39
8.95,36.18,476.92,477.86,478.60
6.71,40.96,486.58,486.58,480.87
27.88,70.79,429.62,429.62,435.00
23.02,69.94,438.92,439.36,443.57
8.64,34.69,480.80,479.04,479.61
6.58,43.02,485.97,484.06,480.42
29.30,69.48,429.42,429.42,433.00
7.64,39.85,483.01,482.39,479.64
21.04,74.87,443.44,443.44,445.35
30.12,69.71,435.85,435.85,431.53
24.03,45.87,445.84,445.84,449.69
12.29,42.18,468.75,468.75,470.94
21.61,64.63,449.87,447.87,447.71
10.40,40.43,476.48,476.20,474.74
19.89,44.90,453.09,453.09,457.08
13.92,43.50,465.49,467.11,467.73
13.96,39.54,468.82,468.82,468.95
15.48,44.99,463.92,463.92,464.58
21.47,57.19,448.48,449.26,450.37
22.63,58.49,448.38,448.38,447.97
18.92,62.26,451.51,451.51,453.08
26.54,69.48,432.56,432.56,437.71
9.46,41.40,477.66,477.47,476.03
10.06,42.02,477.82,477.82,474.80
20.80,69.45,443.77,443.77,447.53
30.57,58.90,440.74,440.74,434.28
19.58,52.90,458.28,458.28,455.00
5.82,40.62,481.88,484.48,482.50
31.44,72.86,433.59,433.59,428.25
23.12,69.71,442.21,442.21,443.48
6.29,43.65,482.62,483.15,480.71
15.35,41.79,465.79,465.12,465.84
22.37,50.78,447.85,447.71,450.93
25.43,72.39,436.10,436.10,438.66
7.61,43.22,478.55,478.55,478.59
27.42,65.74,440.52,440.52,437.43
17.36,52.90,458.66,458.66,458.79
21.43,60.95,449.12,449.12,449.22
32.42,65.74,433.86,433.82,428.89
29.87,73.91,431.80,431.80,430.58
22.99,62.96,445.69,445.45,445.90
24.20,57.85,446.87,446.87,445.50
13.07,42.18,461.71,461.71,469.61
20.08,62.52,450.98,450.98,451.01
23.49,73.18,438.52,438.28,441.72
25.89,63.56,443.25,442.54,440.75
21.37,65.94,444.74,444.74,447.70
27.58,65.27,441.30,441.30,437.31
16.07,44.58,471.36,471.36,463.70
19.08,59.15,451.33,451.33,453.82
28.83,66.44,433.03,435.50,434.79
20.92,63.86,449.09,449.09,449.14
15.25,39.16,465.35,465.90,466.87
25.07,56.85,441.30,442.28,444.34
27.94,69.84,433.56,434.28,435.21
10.23,41.46,480.87,480.87,474.69
27.57,60.07,444.61,442.00,439.02
11.44,40.55,477.68,477.68,472.92
5.37,40.07,494.21,494.21,483.44
29.64,54.20,438.12,438.12,437.40
32.29,64.96,435.31,434.19,429.37
28.00,69.05,427.71,427.71,435.36
31.63,65.74,431.87,433.45,430.24
9.05,36.30,477.21,477.67,478.39
12.47,38.25,469.56,469.56,471.91
10.03,43.72,477.07,477.06,474.30
24.35,70.04,438.40,438.40,441.27
21.41,59.43,442.85,442.85,449.75
13.74,38.73,470.06,470.06,469.59
27.84,72.39,432.19,432.19,434.55
26.73,49.02,439.81,440.41,444.05
21.36,68.28,445.91,445.91,446.95
13.45,42.44,466.65,467.69,468.87
22.67,64.15,448.57,446.60,446.06
23.34,73.50,441.14,441.14,441.87
23.35,47.01,456.30,456.30,450.48
13.98,40.71,467.49,467.70,468.53
28.43,69.59,439.26,439.26,434.45
23.86,45.87,446.67,446.67,449.98
6.15,40.77,482.49,482.49,481.88
14.67,45.01,470.42,466.87,465.95
9.77,44.68,477.65,477.33,474.43
24.19,50.23,445.10,445.96,448.00
24.73,69.05,437.93,437.93,440.94
6.29,40.78,484.37,484.49,481.64
13.86,35.71,470.70,470.44,470.37
24.32,58.79,442.78,442.78,444.99
27.62,72.43,428.76,428.76,434.91
18.25,43.14,461.03,460.76,460.45
26.77,74.22,434.35,434.35,435.78
26.94,65.61,443.90,443.90,438.29
14.03,41.79,467.54,467.11,468.10
9.34,40.77,477.36,477.36,476.44
27.36,48.60,439.22,440.21,443.11
7.76,37.70,482.85,482.68,480.13
26.12,49.02,438.52,438.52,445.09
24.57,72.24,434.93,434.93,440.18
22.05,48.14,447.23,447.92,452.33
13.61,40.71,475.23,475.23,469.16
21.73,69.05,442.11,442.60,446.07
25.21,65.34,446.68,446.68,441.33
12.63,41.48,461.09,461.09,470.59
28.85,66.54,437.79,437.79,434.73
35.20,73.56,434.37,434.37,421.60
8.13,39.99,486.19,486.19,478.76
23.60,62.44,440.66,440.66,445.03
31.62,64.05,439.09,439.09,430.81
12.76,41.48,461.61,461.61,470.37
31.68,74.16,434.61,434.61,427.41
24.01,60.84,442.10,442.69,444.85
13.50,41.44,471.34,471.34,469.11
28.37,63.31,437.61,438.89,436.60
27.89,69.88,430.75,430.75,435.28
15.91,71.14,458.15,458.15,455.33
19.19,50.16,449.52,449.52,456.56
10.67,40.23,483.90,483.90,474.34
13.51,44.90,464.86,464.86,467.97
23.10,70.79,434.58,434.58,443.16
16.09,44.20,460.56,460.56,463.79
7.14,39.40,485.39,484.31,480.64
31.42,70.17,436.19,433.71,429.16
28.85,68.12,436.15,436.15,434.21
