temperatura,vacuo,energia
23.57,70.04,437.53
30.83,71.58,432.11
26.39,66.05,442.22
14.73,54.3,463.63
16.73,39.64,464.46
25.96,68.08,435.84
27.06,61.41,452.85
28.93,74.78,437.34
29.92,57.19,438.99
26.23,59.87,447.16
20.61,60.1,450.46
16.61,50.9,460.35
30.99,68.51,430.09
19.82,57.85,447.36
20.97,44.63,453.26
15.29,41.35,466.27
14.47,39.58,467.34
10.66,41.93,479.61
26.91,70.47,434.24
25.3,71.29,437.17
22.95,67.79,442.19
19.77,56.65,457.09
21.62,50.05,444.16
7.64,41.17,488.53
5.01,39.4,475.34
33.92,77.95,433.01
13.68,45.08,467.02
21.16,65.48,446.37
18.83,63.91,448.15
9.46,36.66,479.06
17.73,43.72,453.94
27.56,66.93,444.1
19.41,46.63,452.6
29.3,74.16,431.32
21.82,65.27,447.43
4.95,42.07,485.67
9.76,39.16,482.38
14.48,46.18,462.3
7.19,41.39,486.35
23.76,51.19,442.9
24.2,63.21,449.03
16.28,42.99,464.13
14.48,38.92,470.63
4.15,39.9,489.8
12.23,41.58,464.45
22.48,50.32,444.5
18.32,45.0,471.43
7.24,38.06,481.83
15.09,40.89,466.47
11.91,43.22,472.88
33.18,72.29,435.26
16.37,52.9,461.15
8.07,41.17,484.54
18.56,42.18,456.61
22.24,41.1,451.95
32.89,73.68,426.46
5.21,43.65,486.08
31.85,68.3,428.72
23.21,73.42,439.66
11.22,41.66,477.53
13.63,43.22,464.62
26.61,56.85,437.26
23.75,68.51,441.61
16.55,39.64,465.29
30.51,60.75,435.57
31.48,69.75,438.19
10.99,43.5,469.34
26.76,48.41,440.63
26.19,69.34,433.99
22.63,57.17,433.54
27.74,74.78,436.87
9.35,41.03,482.16
9.53,38.18,476.54
26.53,69.71,446.17
14.38,40.1,467.28
6.91,39.37,488.2
21.08,63.13,443.51
8.25,43.14,479.95
21.18,70.02,442.51
20.11,57.25,451.95
9.76,40.71,470.95
24.96,70.47,438.23
8.63,43.79,483.91
16.71,46.18,458.4
11.97,41.04,468.81
12.71,43.02,475.38
26.22,67.45,440.17
17.92,50.66,456.84
18.71,39.39,465.57
24.17,48.41,442.62
11.46,39.3,475.51
24.17,48.78,440.96
14.76,43.79,464.14
22.75,70.94,439.91
10.73,25.36,469.43
18.6,58.71,430.38
5.42,41.38,491.38
26.93,75.23,434.1
17.46,39.54,462.52
11.06,37.92,473.16
12.56,41.4,472.54
11.49,44.2,475.51
18.5,51.43,459.42
28.28,56.9,445.61
17.94,37.2,467.65
29.24,64.33,440.12
23.28,68.28,442.04
9.16,41.03,484.96
6.07,41.14,480.19
23.64,60.95,447.86
22.45,59.87,445.34
20.72,44.57,449.76
7.84,43.52,483.79
28.74,70.32,431.93
30.2,69.59,434.66
16.57,41.79,452.84
9.44,40.0,471.32
17.53,42.24,470.63
27.62,71.14,434.72
21.12,62.52,450.93
23.43,71.97,442.19
23.62,56.85,442.96
23.35,59.92,439.82
28.14,76.86,434.68
19.83,51.43,449.45
16.61,25.88,460.97
8.19,40.69,477.76
18.1,48.06,454.04
13.89,44.84,466.74
9.2,40.03,480.38
31.38,72.29,430.58
18.1,45.0,465.46
10.94,25.36,470.9
25.18,71.98,432.88
22.64,63.73,447.21
27.04,69.98,433.25
20.72,44.57,449.76
28.45,69.23,436.96
10.06,39.61,476.92
9.43,41.4,474.16
14.1,44.92,467.22
28.4,74.93,442.23
14.04,40.2,465.25
10.32,41.46,479.61
25.67,58.59,451.03
14.24,39.52,468.51
29.63,69.71,435.27
9.88,39.66,480.05
5.02,45.87,481.03
20.87,57.19,445.95
20.88,59.8,453.18
24.75,69.45,438.28
26.13,57.32,441.6
9.37,38.56,482.77
20.37,69.48,445.81
9.01,40.77,470.84
25.85,67.69,434.0
10.37,37.83,470.66
30.57,73.03,437.42
9.87,42.74,470.9
7.4,41.03,486.81
9.09,41.92,478.98
20.21,69.94,447.06
15.89,43.96,467.35
18.63,48.92,450.29
24.6,57.85,447.09
30.54,67.45,431.35
30.52,70.4,438.29
16.62,52.05,457.89
18.88,62.96,456.18
20.73,59.87,445.18
29.63,69.59,438.64
12.16,40.81,476.63
13.9,45.08,465.31
27.24,68.08,445.25
30.98,67.48,439.39
14.43,45.08,465.07
28.9,68.84,437.06
24.27,63.87,420.26
11.62,43.48,468.37
11.25,40.67,480.49
25.59,65.46,444.9
14.73,58.2,458.56
7.51,41.01,477.61
16.69,46.18,466.03
16.29,44.34,468.8
19.31,67.71,446.23
11.41,40.62,466.83
24.45,65.12,445.01
24.39,63.21,446.4
19.11,58.95,449.89
8.02,39.04,479.53
28.7,49.16,439.45
9.71,42.44,481.03
27.49,63.76,436.73
27.09,49.3,437.44
28.4,74.93,442.23
13.25,34.03,470.46
7.79,42.03,477.26
23.46,73.18,438.62
4.71,42.07,486.79
32.43,68.31,439.75
13.26,45.51,472.17
11.97,45.51,472.82
19.55,42.04,466.4
15.47,44.9,465.61
30.99,69.82,437.46
20.01,59.87,448.39
26.56,65.59,443.66
31.33,65.18,435.77
5.1,35.57,489.96
12.1,44.77,463.11
10.28,41.46,479.66
26.05,56.85,438.59
6.4,41.17,488.82
13.42,38.91,472.22
13.25,34.03,470.46
23.28,72.24,434.21
25.95,63.47,445.5
18.92,62.26,451.51
3.21,38.44,491.35
8.58,40.72,480.96
31.35,71.32,434.43
34.11,73.56,432.78
22.86,66.48,435.56
19.77,56.65,457.09
22.79,71.77,435.53
15.52,40.0,454.14
26.17,66.54,433.81
27.84,72.39,432.19
10.59,41.54,478.74
27.0,59.15,440.58
19.77,65.06,448.26
16.7,40.56,470.84
25.04,65.48,440.92
24.85,67.9,445.18
7.8,39.04,482.31
12.63,48.04,464.6
16.97,39.16,458.59
25.08,51.43,446.67
10.16,41.55,477.27
18.72,60.07,454.35
20.86,67.25,444.5
12.07,40.81,475.96
8.69,40.81,484.55
12.37,43.22,468.49
17.89,44.78,457.74
23.84,59.87,441.94
28.43,69.59,439.26
9.2,40.77,479.82
15.71,44.06,465.05
10.63,44.2,477.19
15.74,43.34,463.24
10.77,41.44,479.19
32.29,64.96,430.58
20.58,54.5,467.76
7.76,39.61,488.32
11.15,41.26,473.57
27.07,74.87,440.47
31.55,69.75,435.01
7.77,41.82,479.4
24.43,72.43,434.71
22.53,62.39,450.08
14.38,44.84,471.6
16.18,44.9,463.1
23.43,71.97,442.19
9.98,41.01,466.05
30.33,68.67,435.53
14.12,41.39,472.88
26.2,71.73,434.08
19.07,49.69,453.09
14.55,44.84,465.14
26.55,69.45,435.64
29.1,77.95,431.28
6.79,39.37,487.3
24.6,48.78,442.23
13.41,45.0,475.9
21.37,81.56,434.38
8.46,40.8,485.06
9.78,43.8,477.22
14.1,39.16,464.07
29.53,70.94,432.43
12.79,44.68,465.75
20.27,63.56,446.93
9.98,41.62,463.16
20.14,65.06,444.84
19.83,59.44,446.15
23.55,65.12,446.44
11.43,44.78,471.09
7.38,44.71,486.91
29.78,69.71,434.33
19.05,59.21,451.0
21.98,55.5,457.29
18.31,62.1,455.24
16.96,52.9,460.2
20.41,48.06,451.26
3.21,38.44,491.35
25.38,65.34,447.41
12.75,42.34,465.44
16.69,43.52,460.51
15.72,56.89,456.33
9.33,39.96,473.78
21.86,60.27,446.31
20.15,39.72,456.87
22.72,50.05,444.43
31.25,68.94,434.51
13.64,34.03,469.61
25.45,75.23,441.65
24.44,59.21,445.82
5.09,42.85,481.24
14.96,39.31,461.97
30.31,70.36,439.11
10.59,41.54,478.74
19.13,40.79,457.83
12.31,40.64,475.65
10.87,44.71,484.63
25.77,71.37,433.45
19.76,48.92,456.69
16.68,43.14,459.83
7.2,40.02,480.53
9.14,37.36,491.97
16.62,52.05,457.89
35.56,68.94,429.69
23.69,77.54,440.21
21.51,65.48,448.65
21.88,59.39,442.92
24.44,72.99,435.47
30.98,69.82,438.44
14.04,40.56,472.98
24.2,60.95,448.43
20.18,43.43,450.09
13.93,44.21,469.12
5.45,39.04,487.33
14.96,43.02,467.16
26.63,61.47,444.16
29.01,65.71,446.22
26.63,73.68,428.8
22.96,68.61,447.18
28.61,68.12,432.94
30.46,66.75,432.45
7.09,43.13,485.04
25.83,70.47,434.45
13.79,42.07,462.25
7.45,43.13,485.6
21.87,66.86,453.62
24.82,74.87,434.46
24.79,67.83,438.36
24.48,66.25,441.07
33.58,77.54,433.75
14.05,40.71,465.74
26.45,54.5,450.76
10.04,39.66,480.63
24.42,63.07,444.72
12.83,41.5,470.87
24.6,75.23,434.07
23.59,58.62,448.09
17.35,42.86,465.16
26.79,62.44,440.55
11.01,40.22,476.69
31.01,71.37,430.82
9.41,40.43,492.88
27.71,75.23,440.7
13.7,42.86,470.28
20.13,60.07,453.49
17.68,44.92,458.12
9.37,44.77,474.41
8.79,40.67,489.02
23.81,46.93,449.58
29.45,75.6,437.31
18.43,56.03,465.17
17.62,43.52,457.45
16.59,43.56,465.03
21.93,57.17,448.75
8.62,42.49,481.87
24.46,68.61,440.58
32.53,77.95,434.44
32.5,71.37,433.7
20.45,48.41,444.69
2.71,39.42,489.3
23.4,72.99,438.51
26.77,74.22,434.35
27.46,68.08,433.72
10.47,43.14,476.55
10.32,42.02,472.16
26.7,70.32,438.46
25.04,66.48,433.83
10.59,41.93,479.85
31.62,64.05,439.09
29.42,74.9,434.66
3.0,39.64,485.2
21.31,42.8,459.84
4.97,38.91,489.96
8.48,42.49,483.5
12.88,42.74,470.89
21.08,52.05,453.4
8.48,42.49,483.5
25.21,70.04,432.93
14.74,43.71,465.49
21.7,60.77,444.66
19.79,51.19,447.96
20.6,65.12,452.86
22.86,62.4,445.66
26.76,71.94,432.49
31.75,74.99,430.82
22.78,62.44,446.12
4.24,39.9,491.25
28.9,60.07,440.62
11.02,41.44,476.68
16.92,44.6,460.17
27.09,65.61,442.94
11.56,39.28,477.71
6.86,40.02,476.45
23.83,71.37,443.29
19.95,58.46,447.1
22.75,58.86,448.32
6.69,36.24,483.82
5.68,40.35,486.79
25.06,65.46,443.03
15.43,39.16,470.74
19.92,63.31,443.54
25.57,59.43,438.9
32.02,67.83,426.55
26.38,71.58,434.26
26.62,72.43,430.22
25.78,59.15,441.71
14.87,42.77,462.03
23.03,68.08,441.71
26.63,74.16,436.03
26.8,72.58,431.18
23.56,71.85,439.48
10.01,41.17,479.4
29.72,68.24,426.54
8.94,42.07,473.34
9.88,40.0,481.58
32.21,70.94,430.06
24.59,60.37,438.09
20.19,66.86,454.84
11.89,40.64,476.99
18.58,46.97,454.26
18.95,46.21,457.58
27.2,78.05,430.55
29.64,67.79,440.74
20.61,44.63,456.68
10.35,37.14,472.63
29.19,70.32,427.9
7.94,42.02,480.53
15.96,41.66,466.39
20.48,39.72,455.58
8.94,41.38,479.95
17.77,56.53,457.94
11.48,37.5,472.9
28.5,71.32,435.7
16.39,41.67,467.68
8.14,36.24,480.25
27.6,69.34,440.6
18.91,43.14,460.19
22.1,65.06,442.18
6.19,41.31,485.08
21.23,50.59,453.95
7.09,43.13,485.04
24.67,58.05,444.57
9.44,40.0,471.32
25.15,62.91,444.19
25.63,71.58,433.76
24.63,59.57,440.67
24.74,59.39,437.49
6.26,41.31,485.57
11.92,41.2,476.0
16.73,65.94,453.39
24.97,54.2,439.71
18.12,58.95,449.28
20.08,62.52,450.98
30.28,70.98,432.64
17.9,52.08,451.94
25.87,63.47,445.87
29.86,64.79,439.89
26.68,59.92,438.67
26.92,62.44,437.99
5.57,42.85,488.85
6.87,39.85,486.26
26.48,68.14,432.19
30.86,70.32,433.71
24.97,54.2,439.71
18.78,63.09,452.86
10.09,41.62,463.86
27.35,77.95,431.72
18.43,44.63,458.75
13.55,42.99,470.82
30.82,78.87,432.01
20.61,63.86,446.34
23.74,65.34,447.31
30.07,70.04,426.35
4.78,42.85,479.09
23.81,73.17,438.11
31.41,76.09,430.81
13.32,44.2,465.57
15.55,45.09,457.36
30.24,67.32,437.18
16.58,41.93,466.61
29.45,64.96,433.04
6.03,41.17,488.57
25.31,60.75,437.33
16.85,39.64,464.2
19.94,65.46,448.67
24.86,44.05,447.2
15.68,43.7,470.29
10.08,41.16,469.17
12.66,40.35,473.11
24.0,58.05,447.16
24.37,73.42,440.29
11.87,40.67,479.18
9.6,41.03,481.73
21.99,42.48,456.65
17.3,43.72,456.55
14.54,43.14,465.45
25.69,73.18,432.82
22.39,59.04,445.52
17.53,44.9,457.61
15.49,54.3,464.24
28.31,71.85,429.57
16.02,39.54,466.15
16.55,39.64,465.29
15.59,52.05,456.07
24.65,72.43,437.59
25.89,74.22,433.73
5.94,39.9,485.86
22.56,70.79,435.14
18.34,45.64,460.58
12.03,40.75,474.97
17.76,42.42,468.27
7.36,41.01,476.8
24.54,58.66,448.11
23.64,71.25,442.26
9.14,42.44,481.46
32.9,68.51,430.23
12.62,34.03,471.55
25.08,58.49,446.9
27.18,59.27,439.69
11.34,43.67,472.77
6.25,39.64,483.43
30.7,67.69,429.58
12.5,45.51,469.69
22.45,63.77,444.26
9.51,38.38,474.93
13.34,40.83,471.82
29.58,76.2,433.91
23.68,51.3,451.67
19.83,39.39,463.72
26.59,66.49,439.72
24.04,51.95,450.07
14.43,38.91,468.83
31.63,65.74,437.54
21.94,62.52,449.87
28.98,62.66,438.45
12.24,41.62,461.23
18.87,44.06,451.4
24.94,63.94,438.55
24.41,69.48,435.38
25.69,72.43,429.99
18.85,44.63,456.72
6.34,40.64,478.78
24.9,71.77,427.77
29.13,66.56,439.31
23.84,49.21,447.09
29.38,69.68,430.2
26.52,73.21,437.02
16.58,41.79,452.95
29.32,63.77,438.09
9.25,41.26,473.87
11.77,40.0,475.49
18.19,66.54,449.22
20.12,58.12,453.33
21.93,58.96,453.42
13.94,42.86,471.64
13.69,34.03,469.12
14.49,44.84,465.72
7.82,40.72,481.52
24.22,71.14,438.88
9.02,38.08,478.32
10.33,40.6,478.3
10.12,38.38,477.73
13.6,42.86,472.27
29.12,67.32,435.2
13.35,41.39,474.19
25.08,51.43,446.67
22.65,60.93,440.52
29.82,66.51,439.17
21.08,44.05,449.6
7.64,41.17,488.53
30.8,73.17,432.24
22.98,51.95,454.63
25.45,70.04,430.2
10.61,43.79,480.28
23.21,63.94,446.11
12.76,43.7,475.73
14.42,44.88,462.72
27.05,59.15,441.39
30.08,67.25,434.01
22.75,58.79,445.67
21.91,58.62,450.23
13.85,48.06,462.39
5.96,36.25,488.2
30.49,70.32,434.76
25.53,59.57,445.59
24.7,50.23,454.42
25.92,60.32,448.37
27.68,69.34,436.37
21.17,58.46,446.66
20.91,59.14,442.67
28.64,69.23,434.4
27.52,67.9,439.01
22.96,45.01,450.37
24.8,61.02,438.96
26.17,58.86,443.69
12.36,41.74,477.16
23.76,58.41,445.85
22.31,61.45,437.05
14.57,42.18,465.75
9.19,40.62,475.42
21.81,60.27,441.85
7.61,39.37,483.74
12.04,40.1,474.28
26.66,70.02,439.99
20.4,54.9,452.56
21.67,50.32,445.31
12.8,44.9,466.95
11.87,41.58,464.77
25.18,65.06,440.27
22.43,69.84,436.19
11.0,40.23,475.9
18.06,56.65,459.14
23.82,64.15,447.37
18.97,44.85,466.17
25.96,71.64,432.93
7.94,40.56,488.01
28.98,73.42,432.2
20.07,51.3,450.46
17.48,40.89,462.59
9.47,40.81,479.96
14.55,41.7,454.14
30.75,73.5,429.18
19.65,42.23,461.16
13.18,40.03,470.88
9.87,42.74,470.9
4.0,39.9,490.79
17.17,44.68,462.53
21.11,74.78,442.68
16.43,41.79,455.85
26.86,70.47,434.59
26.74,59.87,447.88
21.99,58.96,453.38
24.11,68.63,448.45
8.35,43.52,479.31
27.44,59.74,452.0
12.38,45.09,467.47
21.99,57.5,446.96
11.2,37.5,472.2
26.78,73.06,433.25
15.06,41.85,466.72
13.16,43.71,469.06
26.47,47.43,439.4
22.72,50.05,444.43
29.25,69.13,426.29
19.94,61.87,445.97
23.39,73.5,441.18
21.48,47.43,449.2
15.17,36.71,471.93
14.26,44.47,465.77
24.46,61.9,441.34
19.69,56.65,456.18
14.26,44.47,465.77
21.78,68.28,443.24
22.93,62.26,438.34
13.95,41.49,465.24
19.98,56.53,454.89
15.58,40.66,460.61
22.24,64.27,443.76
23.26,64.05,442.75
13.78,39.85,474.9
13.74,45.08,466.79
32.74,68.31,441.66
13.32,41.7,451.93
18.15,41.67,464.44
13.52,41.48,460.76
27.33,68.94,431.96
13.07,45.51,460.14
20.28,57.25,452.03
23.35,47.01,456.3
16.41,44.92,462.12
7.92,41.66,483.38
13.77,43.13,468.45
24.92,60.95,445.44
20.55,46.21,448.66
17.18,46.0,454.02
28.74,70.32,431.93
26.09,70.4,432.52
14.18,42.99,468.35
12.27,41.17,475.13
17.83,43.72,453.86
28.46,69.75,435.75
15.93,52.75,457.92
11.82,41.54,476.97
25.38,70.94,446.31
11.77,40.92,467.31
26.06,58.59,451.47
21.97,58.95,443.61
20.95,70.72,445.66
27.67,69.59,437.29
26.05,65.59,437.04
21.75,60.27,444.19
26.42,59.54,438.5
4.97,42.85,482.98
24.59,71.94,430.28
8.04,41.92,482.58
8.97,36.24,477.89
33.96,68.94,427.06
27.99,71.58,435.99
30.19,66.54,428.37
15.21,43.56,467.0
10.45,39.61,477.41
24.14,41.1,450.13
23.87,50.39,452.59
20.56,60.08,452.8
25.6,58.46,441.88
25.4,65.34,445.82
14.05,40.69,470.9
17.38,43.14,459.02
17.83,44.92,458.42
12.99,43.8,466.95
13.26,41.74,473.44
21.01,58.96,453.88
15.55,43.71,465.14
29.56,74.22,432.84
20.43,63.09,445.58
20.5,49.69,452.94
23.24,51.95,448.5
15.25,46.36,461.68
12.06,48.04,465.63
27.37,63.31,439.15
28.18,71.85,427.83
24.21,70.98,441.78
10.86,44.85,476.87
11.86,39.85,478.29
23.59,47.43,447.36
27.27,72.24,432.35
17.07,41.35,464.6
29.13,62.26,436.37
31.11,72.25,434.22
26.52,77.17,432.48
32.57,78.92,430.12
18.95,65.48,452.85
23.09,73.5,438.56
22.32,47.93,440.21
24.64,58.49,444.95
19.44,59.21,448.04
25.42,74.22,433.97
21.96,58.79,447.31
28.04,74.33,432.92
15.21,43.5,464.08
6.4,39.18,484.44
30.26,77.24,430.51
5.42,41.38,491.38
30.58,65.18,437.17
23.72,66.48,436.62
26.94,59.87,448.6
14.07,40.78,456.71
27.24,44.89,442.84
12.38,41.62,461.07
11.44,41.39,478.52
17.54,42.42,471.28
27.19,64.96,428.79
13.61,39.85,475.62
26.38,70.47,434.02
23.66,72.43,439.02
15.27,38.73,465.99
17.95,49.21,455.1
8.83,41.26,478.87
23.25,56.9,442.76
19.0,58.95,451.96
28.98,70.8,434.08
10.72,41.38,478.29
12.37,46.97,464.4
18.22,44.34,469.27
11.66,44.6,471.3
26.68,62.91,441.04
10.74,40.05,477.93
23.66,67.17,443.43
30.42,67.69,430.9
24.43,58.05,445.68
24.6,63.94,439.63
11.26,44.92,474.69
22.36,58.79,446.49
18.41,42.44,463.2
9.28,40.22,480.73
12.81,45.51,469.27
25.98,73.18,439.73
29.23,69.59,437.95
15.36,40.89,464.12
19.67,59.39,447.61
32.2,72.29,432.52
30.26,77.24,430.51
23.6,65.48,444.38
26.45,69.13,427.5
9.84,40.72,477.52
10.23,41.46,480.87
23.49,64.63,450.28
25.15,66.49,436.0
15.4,40.69,471.66
15.77,58.16,450.11
26.31,71.29,432.92
12.58,39.72,471.24
15.92,37.64,464.14
12.29,42.18,468.75
29.15,69.48,430.54
24.27,60.23,438.99
19.94,61.87,445.97
19.89,50.78,446.35
27.03,65.12,441.62
19.67,60.77,444.87
18.68,46.0,447.8
30.78,69.14,433.96
26.85,73.77,431.24
14.97,58.2,458.68
20.76,59.21,447.67
21.84,58.86,445.16
25.75,60.95,443.73
19.72,51.19,446.01
9.43,41.4,479.28
25.87,47.01,452.32
22.59,70.32,437.39
13.26,40.83,472.14
10.26,43.14,466.75
23.54,70.32,434.45
8.8,42.32,483.88
19.45,58.95,445.1
8.23,40.77,479.24
20.54,61.27,451.95
15.24,45.87,456.33
21.81,65.46,444.66
18.78,54.2,448.04
15.49,42.07,460.32
21.54,66.54,440.8
11.44,34.03,476.06
26.38,66.49,442.38
27.34,59.87,448.26
6.17,39.33,491.54
14.86,44.85,468.87
16.02,44.9,455.48
9.72,39.66,480.05
25.51,64.27,444.76
27.63,71.98,426.0
19.92,46.97,459.39
25.08,51.43,446.67
19.38,54.9,454.1
20.48,39.72,455.58
13.94,38.47,466.54
19.48,58.79,450.55
26.96,72.58,429.03
13.43,43.56,472.94
16.43,48.06,459.63
24.51,51.86,446.74
9.83,41.17,478.21
19.86,41.67,462.86
6.71,39.37,487.05
22.94,61.5,445.31
12.02,43.69,477.74
14.7,44.9,468.69
16.27,56.89,454.88
26.06,67.83,432.28
25.14,69.13,433.95
15.54,41.23,463.06
29.1,70.4,430.98
12.62,34.03,471.55
16.58,44.68,458.87
23.39,61.87,444.03
28.37,71.64,434.91
14.93,39.16,463.2
16.37,53.16,459.52
19.69,56.65,454.87
28.07,68.08,437.65
15.7,42.99,464.59
9.38,43.7,481.52
11.8,45.09,470.57
18.32,66.51,459.89
6.31,42.07,483.27
16.34,42.28,463.29
29.98,47.93,438.79
14.91,39.28,469.34
27.01,67.98,434.65
22.12,60.37,439.18
17.39,42.44,461.55
14.02,40.1,467.32
12.88,44.0,470.31
22.1,71.29,442.35
28.24,65.27,439.36
14.81,42.03,470.41
22.83,70.79,438.0
29.35,69.04,445.04
9.56,44.71,487.92
31.63,68.3,426.86
5.02,40.64,485.28
27.82,52.84,440.31
24.41,58.59,442.64
23.68,49.02,440.68
23.11,68.3,437.91
21.96,59.8,452.48
23.47,69.71,442.23
21.29,59.04,445.37
20.51,45.38,461.87
14.02,42.86,467.29
23.46,51.19,444.82
23.75,66.54,436.57
28.99,54.2,442.6
25.21,46.21,439.55
8.26,39.42,474.72
25.14,64.63,446.63
10.42,44.85,479.03
21.74,60.27,441.22
35.2,73.56,434.37
13.56,39.18,470.38
28.42,75.23,435.64
10.98,41.39,476.31
30.47,77.3,434.68
14.29,39.59,463.04
26.52,71.64,437.76
23.23,60.32,447.09
23.22,59.15,443.7
24.92,63.94,441.07
27.42,65.74,440.52
28.74,71.14,430.12
24.92,73.68,438.23
18.28,60.1,452.93
24.42,63.07,444.72
27.82,79.74,436.48
18.34,44.63,455.22
20.42,60.77,447.85
29.27,66.85,440.98
26.85,69.84,426.58
29.56,51.43,437.93
26.1,62.91,446.05
23.09,69.71,437.7
12.52,71.14,463.22
34.18,67.9,425.5
16.99,40.89,464.95
21.03,69.05,444.35
28.73,68.24,430.63
25.12,71.58,433.58
15.24,45.87,456.33
20.79,68.28,445.83
6.86,38.08,486.92
7.85,37.8,478.68
13.46,41.4,467.4
23.54,65.27,445.19
23.19,49.82,451.08
23.89,48.41,441.83
22.99,61.02,440.85
33.2,73.88,438.12
26.45,69.13,427.5
19.08,59.15,451.33
15.68,39.16,461.98
25.02,50.78,444.7
21.28,44.05,444.56
26.02,63.07,446.82
10.42,43.79,474.79
7.78,39.18,484.65
22.53,62.39,450.08
13.42,42.86,473.27
31.74,67.32,436.17
9.2,40.77,479.82
18.26,61.27,428.67
8.97,39.66,482.62
25.09,57.43,446.11
19.05,55.5,457.5
19.75,57.32,443.63
27.75,70.4,436.53
7.51,41.01,477.61
26.42,59.54,438.5
26.05,58.59,452.41
9.44,39.82,483.18
13.74,42.74,465.92
30.42,67.69,430.9
21.32,59.8,452.7
12.54,40.8,479.65
27.47,69.98,431.11
22.05,48.14,447.37
25.56,70.32,433.72
18.43,44.63,458.75
28.92,61.02,436.76
11.23,41.17,475.85
19.06,50.16,449.74
21.84,64.69,450.25
7.55,38.08,485.49
10.15,43.41,473.43
15.3,38.62,462.65
14.89,39.58,465.95
26.03,70.32,438.15
16.73,37.2,463.89
14.1,41.16,460.01
23.67,63.86,441.73
22.19,60.37,440.75
14.81,42.77,463.06
31.35,70.8,432.19
24.98,58.98,441.33
20.03,57.19,446.46
26.99,72.99,430.81
20.15,65.59,449.84
23.6,57.17,446.05
10.05,41.58,469.03
29.01,65.71,446.22
21.53,52.84,444.04
20.36,56.53,455.34
31.37,76.86,431.03
27.58,65.27,441.3
20.78,68.28,450.57
13.31,40.1,468.74
24.37,63.47,445.6
17.0,45.09,458.94
18.28,60.1,452.93
16.37,52.9,461.15
29.16,55.68,435.04
9.08,36.71,479.02
25.5,68.08,436.07
30.59,70.04,429.13
28.19,71.97,438.8
23.04,74.99,437.65
9.96,39.66,480.6
26.12,68.51,433.11
16.01,49.64,457.8
24.52,56.85,438.89
6.52,39.85,483.01
15.89,43.96,467.35
7.04,41.74,488.99
3.68,39.64,490.02
20.77,69.51,442.82
14.43,44.84,467.45
29.78,65.74,441.51
16.11,44.92,460.99
14.5,41.76,464.23
15.52,40.0,454.14
15.65,39.59,461.94
28.83,72.43,428.85
25.44,75.23,436.67
9.21,39.72,478.96
18.36,51.43,459.8
24.85,70.09,439.96
8.95,43.13,479.14
10.24,39.28,477.53
26.94,66.48,440.12
30.47,68.24,427.94
16.68,43.14,459.83
11.74,40.6,473.84
24.66,69.94,432.68
18.92,44.06,453.72
10.52,42.18,469.03
22.5,45.38,458.19
20.09,61.27,451.43
12.24,44.92,473.26
21.58,63.87,451.88
30.19,68.08,431.25
13.15,42.44,469.34
22.21,69.71,440.14
16.84,56.03,437.14
23.7,66.56,436.94
23.75,67.9,445.22
25.63,48.92,439.87
23.48,65.12,445.66
7.77,40.27,485.54
13.43,40.1,471.77
11.67,36.18,472.76
25.59,73.5,435.48
8.83,43.56,482.43
13.15,40.78,462.3
12.58,43.67,472.65
10.74,40.92,466.77
31.24,74.22,430.44
28.71,64.69,435.85
7.04,39.37,488.0
20.1,57.17,452.67
18.06,52.08,452.19
14.57,41.79,457.21
22.88,65.48,447.14
19.24,56.89,452.64
27.34,70.98,438.73
30.5,66.75,432.87
10.05,40.46,469.06
15.3,43.34,463.7
22.65,57.85,445.36
11.82,41.74,476.21
15.23,37.87,464.02
9.26,40.78,471.79
16.82,47.45,449.57
26.7,49.02,438.92
9.82,37.83,473.66
27.22,68.3,436.81
16.13,53.82,459.16
21.54,58.12,454.32
10.76,40.43,490.78
16.3,41.16,463.47
34.62,69.05,425.41
16.02,44.9,455.48
9.73,41.01,469.11
13.42,40.92,458.49
18.23,45.01,454.06
28.18,73.03,439.74
20.7,58.16,453.22
19.69,56.65,454.87
23.07,65.27,443.42
22.51,66.49,453.08
25.98,60.95,442.9
26.44,71.73,430.55
25.33,73.21,433.43
27.68,69.34,436.37
17.3,57.76,455.75
19.54,50.66,456.61
12.76,43.7,475.73
20.6,59.15,443.76
24.97,68.61,447.83
20.7,58.16,453.22
12.76,42.32,466.15
26.56,56.57,442.74
13.74,44.21,466.67
5.78,45.87,483.27
8.42,37.49,478.87
23.04,57.32,442.01
18.14,67.71,442.45
6.22,39.85,443.73
30.01,62.34,435.94
14.56,53.82,463.64
19.47,58.79,450.17
33.82,72.29,432.13
9.1,39.42,471.85
8.97,36.24,477.89
18.22,39.63,465.78
18.41,42.04,465.64
10.93,39.16,479.83
16.73,58.59,455.3
25.76,74.87,443.7
25.77,73.68,429.84
21.46,50.59,453.67
13.25,41.62,457.64
5.23,40.78,483.12
14.85,38.91,467.42
9.42,41.4,477.01
22.75,70.94,439.91
14.62,44.84,464.51
26.54,69.48,432.56
22.78,62.44,446.12
20.54,68.12,440.28
12.14,40.83,474.82
14.95,39.31,462.72
30.15,69.88,434.75
18.93,59.39,450.14
25.88,71.73,430.86
23.44,62.52,447.19
22.79,44.57,448.91
7.71,40.77,482.19
30.98,67.48,439.39
16.36,44.88,468.53
23.38,48.6,440.9
31.68,74.16,434.61
14.48,40.83,469.64
29.05,71.85,428.39
25.56,75.6,442.2
9.42,39.64,478.05
21.94,57.5,451.1
